city,total_orders,total_revenue,total_freight,delivery_orders,late_orders,avg_delivery_delay_days,reviewed_orders,avg_review_score,negative_reviews,late_delivery_rate,negative_review_rate,freight_ratio
ourem,1,31.9,34.15,1,1,13.869178240740741,1,1.0,1.0,100.0,100.0,1.0705329153605017
ouricuri,8,2246.86,483.87,8,1,-11.095885416666667,8,4.375,0.0,12.5,0.0,0.2153538716252904
ourilandia do norte,5,1710.0800000000002,224.27,5,0,-17.262333333333334,5,4.4,0.0,0.0,0.0,0.1311459113023952
ourinhos,80,12543.03,1773.75,77,4,-11.154267977392976,78,4.166666666666667,7.0,5.194805194805195,8.974358974358974,0.14141319920306336
ourizona,1,143.8,24.0,1,0,-8.633564814814815,1,4.0,0.0,0.0,0.0,0.16689847009735742
ouro,1,278.79,31.46,1,0,-15.321342592592593,1,1.0,1.0,0.0,100.0,0.11284479357222281
ouro branco,41,4419.23,864.5600000000001,41,4,-10.575787037037038,41,4.085365853658536,6.0,9.75609756097561,14.634146341463413,0.19563589132043369
ouro fino,16,2511.84,466.39,16,1,-12.306566116898148,16,4.3125,1.0,6.25,6.25,0.18567663545448754
ouro preto,57,6861.5599999999995,1455.16,55,4,-13.158844907407406,56,3.982142857142857,9.0,7.2727272727272725,16.071428571428573,0.21207422218854025
ouro preto do oeste,4,437.49,280.99,4,0,-25.68589699074074,4,4.75,0.0,0.0,0.0,0.6422775377722919
ouro verde,3,307.96999999999997,48.06999999999999,3,0,-10.5646875,3,4.333333333333333,0.0,0.0,0.0,0.15608663181478716
ouro verde de goias,1,82.9,15.33,1,0,-21.428796296296298,1,5.0,0.0,0.0,0.0,0.18492159227985525
ouro verde de minas,2,80.78999999999999,33.4,2,0,-10.91611111111111,2,3.5,1.0,0.0,50.0,0.4134175021661097
ouro verde do oeste,1,14.9,12.48,1,0,-11.513877314814815,1,3.0,0.0,0.0,0.0,0.8375838926174497
ouroeste,11,1235.19,202.38,11,1,-11.331829755892256,11,3.8181818181818183,1.0,9.090909090909092,9.090909090909092,0.1638452383843781
ouvidor,1,345.0,56.07000000000001,1,0,-18.238518518518518,1,1.0,1.0,0.0,100.0,0.1625217391304348
pacaembu,6,1505.29,89.78,6,0,-10.396849922839506,6,4.166666666666667,0.0,0.0,0.0,0.05964299238020581
pacaja,6,2651.06,209.9,6,1,-10.788672839506171,6,4.166666666666667,1.0,16.666666666666664,16.666666666666664,0.0791758768190837
pacajus,6,1262.59,257.41,6,2,-5.738337191358024,6,2.8333333333333335,3.0,33.33333333333333,50.0,0.203874575277802
pacatuba,5,4317.98,151.88,5,0,-20.911840277777777,5,3.4,1.0,0.0,20.0,0.03517385444119704
paco do lumiar,7,766.38,239.55,7,2,-6.541223544973546,7,2.7142857142857144,4.0,28.57142857142857,57.14285714285714,0.3125733970093165
pacoti,2,149.8,72.49,2,0,-4.813998842592593,2,4.5,0.0,0.0,0.0,0.48391188251001327
pacotuba,1,50.9,18.24,1,1,2.6606944444444443,1,5.0,0.0,100.0,0.0,0.35834970530451865
pacuja,1,339.95000000000005,198.45000000000002,1,0,-17.05439814814815,1,2.0,1.0,0.0,100.0,0.5837623179879394
padre bernardo,4,195.7,67.99,4,1,-5.909701967592593,4,5.0,0.0,25.0,0.0,0.3474195196729688
padre carvalho,1,563.0,19.94,1,0,-18.202916666666667,1,5.0,0.0,0.0,0.0,0.03541740674955595
padre gonzales,1,50.0,19.54,1,0,-12.121319444444444,1,5.0,0.0,0.0,0.0,0.3908
padre paraiso,1,59.9,17.67,1,0,-10.361770833333333,1,5.0,0.0,0.0,0.0,0.294991652754591
paial,1,139.99,25.72,1,0,-9.907048611111112,1,5.0,0.0,0.0,0.0,0.18372740910065002
paicandu,10,943.16,163.06,10,0,-16.024225694444446,10,4.7,0.0,0.0,0.0,0.17288689087747572
paineiras,1,58.99,22.99,1,0,-16.966180555555557,1,1.0,1.0,0.0,100.0,0.38972707238515
pains,3,298.33,108.44,3,0,-15.782878086419752,1,5.0,0.0,0.0,0.0,0.3634900948613951
paiva,2,146.2,35.540000000000006,2,0,-13.713478009259259,2,3.5,0.0,0.0,0.0,0.24309165526675794
palestina,10,499.55,135.02,10,0,-14.482260416666668,10,4.6,0.0,0.0,0.0,0.2702832549294365
palhano,1,99.0,37.6,1,0,-4.283472222222223,1,5.0,0.0,0.0,0.0,0.3797979797979798
palhoca,95,11440.12,2110.13,90,12,-10.020992026748972,93,3.870967741935484,21.0,13.333333333333334,22.58064516129032,0.18444998828683615
palma,4,415.89,88.16,4,0,-21.733547453703704,4,4.75,0.0,0.0,0.0,0.21197912909663613
palma sola,4,938.8,71.75,4,0,-11.216724537037038,4,4.75,0.0,0.0,0.0,0.07642735406902429
palmares,9,1206.82,280.21,8,0,-19.892313368055554,9,3.5555555555555554,2.0,0.0,22.22222222222222,0.23218872739928076
palmares do sul,5,435.77,82.63,5,0,-17.370400462962962,5,4.8,0.0,0.0,0.0,0.18961837666659018
palmares paulista,1,59.9,11.03,1,0,-21.516747685185184,1,5.0,0.0,0.0,0.0,0.18414023372287144
palmas,110,19742.48,4407.81,107,15,-11.246115978712357,109,4.036697247706422,16.0,14.018691588785046,14.678899082568808,0.2232652635332542
palmeira,16,2640.2200000000003,353.9,15,2,-13.942831790123456,16,3.8125,4.0,13.333333333333334,25.0,0.13404186014801794
palmeira d oeste,1,49.9,14.52,1,0,-29.35015046296296,1,5.0,0.0,0.0,0.0,0.2909819639278557
palmeira d'oeste,5,319.18,77.73,5,0,-12.951831018518519,5,4.6,0.0,0.0,0.0,0.24353029638448526
palmeira das missoes,16,1559.51,384.01,16,0,-15.301235532407407,16,4.75,1.0,0.0,6.25,0.24623760027188027
palmeira dos indios,8,1094.41,369.04999999999995,8,1,-11.455461516203703,8,3.625,2.0,12.5,25.0,0.3372136585009274
palmeiras,2,174.95,117.35,2,0,-13.303489583333334,2,5.0,0.0,0.0,0.0,0.6707630751643326
palmeiras de goias,3,334.8,72.53,3,1,-3.193765432098765,3,3.6666666666666665,1.0,33.33333333333333,33.33333333333333,0.216636798088411
palmeirinha,2,58.919999999999995,34.88,2,0,-4.9070833333333335,2,5.0,0.0,0.0,0.0,0.5919891378139852
palminopolis,1,199.0,38.94,1,0,-28.32466435185185,1,5.0,0.0,0.0,0.0,0.195678391959799
palmital,19,1939.16,384.62,19,1,-12.189680190058478,19,4.105263157894737,2.0,5.263157894736842,10.526315789473683,0.1983436126982817
palmital de minas,1,0.0,0.0,0,0,,1,4.0,0.0,,0.0,
palmitinho,5,271.69,88.3,5,0,-19.23084490740741,5,4.0,1.0,0.0,20.0,0.3250027604990982
palmitos,5,667.9,93.08,5,1,-12.832039351851853,5,4.2,1.0,20.0,20.0,0.13936217996706093
palmopolis,1,89.99,23.21,1,0,-5.247777777777777,1,5.0,0.0,0.0,0.0,0.2579175463940438
palotina,10,872.76,193.01,10,1,-11.333763888888889,10,4.7,0.0,10.0,0.0,0.22114899857921994
panambi,17,3640.9900000000002,418.15999999999997,17,1,-14.491201661220044,17,3.823529411764706,3.0,5.88235294117647,17.647058823529413,0.11484788477859043
pancas,1,159.94,38.96,1,0,-11.076087962962964,1,5.0,0.0,0.0,0.0,0.24359134675503313
panelas,2,161.79000000000002,48.7,2,0,-10.157332175925927,2,5.0,0.0,0.0,0.0,0.3010074788305828
panorama,5,404.39,70.25,5,0,-6.695861111111111,5,4.6,0.0,0.0,0.0,0.17371844011968646
pantano grande,3,297.79,51.14,3,0,-19.506736111111113,3,5.0,0.0,0.0,0.0,0.17173175727861914
papagaios,4,269.67,97.99000000000001,4,0,-20.690870949074075,4,3.75,1.0,0.0,25.0,0.3633700448696555
papanduva,8,669.41,207.24,8,0,-11.210143229166667,8,4.5,1.0,0.0,12.5,0.30958605339029893
papucaia,10,1126.77,308.93,10,1,-17.293564814814815,10,4.5,0.0,10.0,0.0,0.27417307880046504
para de minas,37,7162.08,832.51,37,2,-11.4669751001001,37,4.243243243243243,4.0,5.405405405405405,10.81081081081081,0.11623857873690324
paracambi,35,6571.96,944.27,35,4,-13.291671296296297,35,3.9714285714285715,6.0,11.428571428571429,17.142857142857142,0.14368164139769565
paracatu,63,8430.41,1751.81,62,4,-12.830460909498207,62,4.17741935483871,7.0,6.451612903225806,11.29032258064516,0.20779653658600233
paracuru,5,550.89,155.03,4,1,-12.878463541666667,5,3.0,2.0,25.0,40.0,0.28141734284521414
paragominas,19,2182.65,792.53,18,2,-15.177689043209877,19,3.526315789473684,6.0,11.11111111111111,31.57894736842105,0.36310448308249144
paraguacu,13,1452.85,373.44,12,0,-13.321806520061727,13,3.8461538461538463,3.0,0.0,23.076923076923077,0.25703961179750145
paraguacu paulista,20,2766.8,297.16,20,0,-12.449296296296296,20,4.6,0.0,0.0,0.0,0.10740205291311263
parai,3,233.4,57.2,3,0,-10.885154320987652,3,4.666666666666667,0.0,0.0,0.0,0.24507283633247645
paraiba do sul,18,2949.57,502.51,18,3,-10.309053497942386,18,3.7222222222222223,3.0,16.666666666666664,16.666666666666664,0.17036720606732506
paraibano,3,259.90999999999997,163.0,3,0,-5.146836419753086,3,3.3333333333333335,1.0,0.0,33.33333333333333,0.6271401639028895
paraibuna,10,1610.99,199.76,10,1,-11.682071759259259,10,4.4,1.0,10.0,10.0,0.12399828676776392
paraipaba,5,558.97,147.57,5,1,-9.67969675925926,5,3.4,2.0,20.0,40.0,0.2640034348891711
paraiso,6,850.6800000000001,97.71,6,0,-13.433462577160492,6,4.5,0.0,0.0,0.0,0.11486105233460289
paraiso das aguas,1,34.99,18.35,1,0,-4.445567129629629,1,5.0,0.0,0.0,0.0,0.5244355530151472
paraiso do norte,3,187.82,70.87,3,0,-12.951022376543209,3,4.333333333333333,0.0,0.0,0.0,0.37732935789585775
paraiso do sul,1,28.99,18.3,1,0,-26.455439814814813,1,5.0,0.0,0.0,0.0,0.6312521559158331
paraiso do tocantins,10,1799.0400000000002,439.82,10,0,-19.630699074074073,10,4.4,0.0,0.0,0.0,0.24447483102098894
paraisopolis,15,2101.66,351.56,15,0,-14.69110725308642,15,4.266666666666667,1.0,0.0,6.666666666666667,0.16727729509054748
paraju,1,79.9,25.84,1,1,1.562662037037037,1,2.0,1.0,100.0,100.0,0.3234042553191489
parambu,4,141.86,127.36,4,0,-18.116166087962963,4,4.75,0.0,0.0,0.0,0.8977865501198363
paramirim,5,407.67999999999995,147.79000000000002,5,1,-7.300150462962963,5,3.8,1.0,20.0,20.0,0.3625147174254318
parana,2,108.88,86.37,2,2,4.864091435185185,2,5.0,0.0,100.0,0.0,0.7932586333578252
paranacity,3,178.15,44.45,3,0,-8.735038580246913,3,5.0,0.0,0.0,0.0,0.24950884086444008
paranagua,60,9244.45,1607.11,58,5,-12.276338601532567,60,3.75,16.0,8.620689655172415,26.666666666666668,0.17384592917912908
paranaiba,15,1616.23,321.36,14,0,-17.40192046957672,15,3.8666666666666667,4.0,0.0,26.666666666666668,0.1988330868750116
paranaiguara,3,236.89,56.459999999999994,3,0,-13.040829475308643,3,5.0,0.0,0.0,0.0,0.23833846933175734
paranaita,4,1858.75,157.72,4,0,-15.425222800925926,4,4.5,0.0,0.0,0.0,0.08485272360457297
paranapanema,11,560.45,199.26,11,1,-5.116257365319865,10,4.6,0.0,9.090909090909092,0.0,0.35553573021679
paranapoema,1,89.99,50.5,1,0,-12.167199074074073,1,5.0,0.0,0.0,0.0,0.561173463718191
paranapua,2,64.99000000000001,22.810000000000002,2,0,-10.282320601851852,2,3.0,0.0,0.0,0.0,0.35097707339590706
paranatinga,2,2463.29,111.03,2,0,-19.318061342592593,2,5.0,0.0,0.0,0.0,0.0450738646282005
paranavai,47,7228.95,1150.5,45,3,-11.205290637860083,47,4.212765957446808,7.0,6.666666666666667,14.893617021276595,0.15915174402921586
paranhos,1,279.0,30.99,1,0,-19.38028935185185,1,5.0,0.0,0.0,0.0,0.1110752688172043
paraopeba,9,880.67,186.07,9,1,-13.60110596707819,9,3.7777777777777777,2.0,11.11111111111111,22.22222222222222,0.21128231914337947
parapua,8,1178.4,167.43,8,0,-10.942333622685185,7,4.142857142857143,1.0,0.0,14.285714285714285,0.14208248472505092
parati,13,2779.7,308.89,13,1,-10.992973646723648,13,3.769230769230769,2.0,7.6923076923076925,15.384615384615385,0.11112350253624492
paraty,19,2780.77,469.09,19,4,-8.156387670565302,18,3.7777777777777777,3.0,21.052631578947366,16.666666666666664,0.16869068639261786
parauapebas,27,4092.06,1542.09,27,4,-12.348077846364882,26,4.230769230769231,2.0,14.814814814814813,7.6923076923076925,0.3768493130599258
parauna,4,556.88,53.28,4,0,-12.622850115740741,4,4.0,1.0,0.0,25.0,0.09567590863381699
pardinho,1,272.8,82.26,1,0,-17.28152777777778,1,3.0,0.0,0.0,0.0,0.3015395894428153
pareci novo,1,22.0,15.1,1,0,-23.460925925925928,1,5.0,0.0,0.0,0.0,0.6863636363636364
parelhas,4,1233.8899999999999,262.90999999999997,4,0,-15.229042245370369,4,4.0,0.0,0.0,0.0,0.21307409898775417
paripiranga,2,77.71000000000001,78.94,2,0,-6.758425925925925,2,5.0,0.0,0.0,0.0,1.015828078754343
paripueira,1,349.9,29.3,1,0,-6.663275462962963,1,4.0,0.0,0.0,0.0,0.08373821091740498
pariquera-acu,15,1765.1,300.11,15,2,-10.149704475308642,15,4.066666666666666,3.0,13.333333333333334,20.0,0.17002436122599288
parisi,1,34.49,11.85,1,0,-7.266099537037037,1,5.0,0.0,0.0,0.0,0.3435778486517831
parnaiba,23,4060.01,1201.5,22,0,-16.300699705387206,23,4.217391304347826,4.0,0.0,17.391304347826086,0.29593523168662145
parnamirim,63,9402.89,2077.55,61,4,-14.789217516697024,62,4.282258064516129,5.0,6.557377049180328,8.064516129032258,0.22094802768085134
parnarama,1,166.99,50.83,1,0,-13.272835648148147,1,4.0,0.0,0.0,0.0,0.3043894844002635
parobe,12,1750.48,234.59,12,0,-17.003920717592592,12,4.75,0.0,0.0,0.0,0.13401467026187103
passa quatro,10,1746.56,345.8,9,0,-12.699462448559672,10,3.3,4.0,0.0,40.0,0.19798919017955297
passa tempo,1,120.0,26.46,1,0,-12.09269675925926,1,4.0,0.0,0.0,0.0,0.2205
passa tres,2,63.85,33.52,2,1,-4.303321759259259,2,4.5,0.0,50.0,0.0,0.5249804228660925
passagem,1,1199.0,66.83,1,0,-9.557523148148148,1,5.0,0.0,0.0,0.0,0.05573811509591326
passagem franca,1,37.98,49.68,1,0,-14.71599537037037,1,1.0,1.0,0.0,100.0,1.3080568720379149
passira,1,374.98,86.74,1,1,15.095115740740741,1,4.0,0.0,100.0,0.0,0.23131900368019626
passo de camaragibe,1,41.98,68.3,1,0,-14.481458333333334,1,5.0,0.0,0.0,0.0,1.626965221534064
passo de torres,7,587.99,143.27,7,2,-5.030752314814815,7,4.142857142857143,1.0,28.57142857142857,14.285714285714285,0.24366060647289922
passo fundo,113,15223.21,2940.66,112,5,-14.338409701554232,113,4.176991150442478,13.0,4.464285714285714,11.504424778761061,0.19316950892748638
passos,43,4247.28,942.53,43,0,-10.907284399224805,43,4.186046511627907,5.0,0.0,11.627906976744185,0.22191378953118232
passos maia,2,208.9,39.2,2,0,-10.301440972222222,1,5.0,0.0,0.0,0.0,0.18764959310674964
pastos bons,2,137.9,72.32,2,0,-12.742123842592594,2,5.0,0.0,0.0,0.0,0.5244379985496737
patis,1,49.9,15.1,1,0,-2.2208912037037036,1,4.0,0.0,0.0,0.0,0.3026052104208417
pato bragado,2,86.69999999999999,38.13,2,0,-9.14976273148148,2,4.0,0.0,0.0,0.0,0.43979238754325267
pato branco,53,9047.64,1551.94,53,1,-12.151453965758211,53,4.264150943396227,5.0,1.8867924528301887,9.433962264150944,0.17152981329937975
patos,16,4036.65,758.63,16,0,-17.083639322916667,16,4.3125,2.0,0.0,12.5,0.18793554060916848
patos de minas,100,16791.97,2555.0099999999998,99,6,-12.656594533295923,99,4.03030303030303,15.0,6.0606060606060606,15.151515151515152,0.15215665583013782
patrocinio,47,6817.53,1290.67,45,2,-12.3051875,47,3.851063829787234,11.0,4.444444444444445,23.404255319148938,0.18931636531119042
patrocinio do muriae,2,94.8,39.58,2,1,0.30314814814814817,2,2.5,1.0,50.0,50.0,0.41751054852320674
patrocinio paulista,2,1059.2,88.26,2,0,-12.841932870370371,2,3.0,1.0,0.0,50.0,0.08332703927492448
patu,3,144.49,158.38,3,0,-12.177056327160495,3,4.666666666666667,0.0,0.0,0.0,1.0961312201536437
paty do alferes,13,2234.66,363.05,13,2,-10.071951566951567,13,4.3076923076923075,2.0,15.384615384615385,15.384615384615385,0.16246319350594723
pau brasil,1,239.2,76.72,1,0,-16.363310185185185,1,3.0,0.0,0.0,0.0,0.32073578595317725
pau d'arco,2,141.8,92.22999999999999,1,0,-20.189039351851854,2,3.0,1.0,0.0,50.0,0.6504231311706627
pau dos ferros,9,2745.5499999999997,431.26,9,2,-11.706899434156378,9,4.222222222222222,1.0,22.22222222222222,11.11111111111111,0.1570759957021362
paudalho,2,878.9,71.24000000000001,2,0,-9.533171296296297,2,4.5,0.0,0.0,0.0,0.08105586528615316
paula candido,1,129.0,39.19,1,0,-3.4454166666666666,1,5.0,0.0,0.0,0.0,0.3037984496124031
paula freitas,1,474.9,78.56,1,0,-21.147060185185186,1,5.0,0.0,0.0,0.0,0.16542429985260057
pauliceia,3,1070.27,91.83,2,0,-18.487743055555555,2,3.5,1.0,0.0,50.0,0.08580077924262101
paulinia,130,16658.69,2132.15,127,11,-8.474268737241177,129,4.2015503875969,15.0,8.661417322834646,11.627906976744185,0.127990256136587
paulino neves,1,559.99,54.64,0,0,,1,1.0,1.0,,100.0,0.09757317094948124
paulista,42,6212.37,1389.71,42,6,-11.525281084656084,42,3.6904761904761907,10.0,14.285714285714285,23.809523809523807,0.22370045570370084
paulistana,3,862.6700000000001,150.59,3,0,-15.476261574074073,3,4.666666666666667,0.0,0.0,0.0,0.1745626948891233
paulistania,1,99.0,17.94,1,0,-19.560868055555556,1,5.0,0.0,0.0,0.0,0.1812121212121212
paulo afonso,40,6492.59,1349.54,39,3,-12.10496824548908,40,4.15,4.0,7.6923076923076925,10.0,0.2078584971482875
paulo de faria,5,588.5799999999999,67.9,5,0,-17.347025462962964,5,5.0,0.0,0.0,0.0,0.11536239763498592
paulo frontin,5,560.9,146.5,5,0,-15.226363425925925,5,4.0,1.0,0.0,20.0,0.2611873774291318
paulo jacinto,2,368.89,106.69,2,0,-15.804050925925926,2,5.0,0.0,0.0,0.0,0.2892190083764808
paulo lopes,2,238.99,32.67,2,0,-10.938715277777778,2,3.5,1.0,0.0,50.0,0.136700280346458
pavao,1,60.0,15.63,1,0,-18.358969907407406,1,5.0,0.0,0.0,0.0,0.2605
peabiru,5,704.74,89.22,4,1,-6.698376736111111,5,3.2,2.0,25.0,40.0,0.12659988080710616
pecanha,5,882.7,209.1,4,0,-10.303070023148148,5,4.2,0.0,0.0,0.0,0.2368868245156905
pederneiras,21,3007.0699999999997,442.94,21,0,-11.147647707231041,21,4.666666666666667,0.0,0.0,0.0,0.14729953077247954
pedra,3,267.68,82.11,3,1,-3.1325694444444445,3,3.6666666666666665,1.0,33.33333333333333,33.33333333333333,0.3067468619246862
pedra azul,5,416.12,127.68,5,1,-1.823261574074074,5,4.6,0.0,20.0,0.0,0.3068345669518408
pedra bela,3,460.9,56.43,2,0,-9.984762731481482,3,4.666666666666667,0.0,0.0,0.0,0.12243436754176612
pedra branca,3,81.88,102.11,3,1,-9.080219907407406,3,3.3333333333333335,0.0,33.33333333333333,0.0,1.2470688812896924
pedra do indaia,1,72.99,23.09,1,0,-8.57875,1,4.0,0.0,0.0,0.0,0.31634470475407594
pedra lavrada,1,50.0,37.9,1,1,7.445729166666666,1,5.0,0.0,100.0,0.0,0.758
pedra menina,1,23.4,15.1,1,0,-10.186168981481481,1,5.0,0.0,0.0,0.0,0.6452991452991453
pedra preta,5,589.79,164.46,5,1,-12.48170601851852,5,4.2,1.0,20.0,20.0,0.27884501263161465
pedralva,3,743.97,100.36,3,0,-16.71693287037037,3,5.0,0.0,0.0,0.0,0.13489791255023723
pedranopolis,1,59.9,14.51,1,0,-9.302939814814815,1,4.0,0.0,0.0,0.0,0.24223706176961604
pedrao,1,325.0,18.71,1,0,-13.485729166666667,1,4.0,0.0,0.0,0.0,0.057569230769230775
pedras altas,1,89.9,15.38,1,0,-9.539710648148148,1,4.0,0.0,0.0,0.0,0.1710789766407119
pedras de fogo,2,159.99,44.64,2,1,-3.015989583333334,2,3.0,1.0,50.0,50.0,0.27901743858991185
pedregulho,2,1039.4,82.78,2,0,-12.316186342592593,2,2.5,1.0,0.0,50.0,0.07964210121223782
pedreira,36,2893.6,497.69,36,2,-12.309370177469136,36,4.083333333333333,5.0,5.555555555555555,13.88888888888889,0.17199682056953278
pedreiras,3,1002.69,139.07,3,0,-19.45255401234568,3,5.0,0.0,0.0,0.0,0.1386969053246766
pedrinhas paulista,4,420.87,64.61,4,0,-11.96337962962963,4,4.5,0.0,0.0,0.0,0.15351533727754413
pedrinopolis,3,481.01,72.28999999999999,3,0,-9.283707561728393,3,5.0,0.0,0.0,0.0,0.15028793580175048
pedro afonso,3,235.89000000000001,133.01,3,0,-9.000196759259259,3,4.333333333333333,0.0,0.0,0.0,0.5638645131205222
pedro canario,5,363.79,112.75999999999999,5,1,-7.496761574074074,5,4.2,0.0,20.0,0.0,0.30995904230462623
pedro de toledo,9,833.11,179.98,8,0,-8.879950810185186,9,4.0,2.0,0.0,22.22222222222222,0.2160338970844186
pedro gomes,1,113.0,19.38,1,0,-16.65164351851852,1,5.0,0.0,0.0,0.0,0.17150442477876104
pedro ii,2,364.79999999999995,75.35,1,0,-19.033472222222223,2,2.0,1.0,0.0,50.0,0.2065515350877193
pedro leopoldo,40,5057.01,818.04,40,1,-13.57937065972222,40,4.5,2.0,2.5,5.0,0.16176357175485118
pedro osorio,3,692.4499999999999,60.53,3,0,-7.285567129629629,3,3.6666666666666665,1.0,0.0,33.33333333333333,0.08741425373673191
pedro velho,1,61.99,37.12,1,0,-5.306516203703704,1,5.0,0.0,0.0,0.0,0.5988062590740442
peixe,1,89.99,27.17,1,0,-9.19224537037037,1,4.0,0.0,0.0,0.0,0.30192243582620293
peixoto de azevedo,4,357.7,133.85999999999999,4,0,-14.819924768518518,4,4.5,0.0,0.0,0.0,0.374224210232038
pejucara,4,699.65,130.7,4,0,-18.76386574074074,4,4.0,1.0,0.0,25.0,0.18680768955906524
pelotas,186,22387.13,4969.46,183,12,-11.619252491904474,183,4.202185792349726,28.0,6.557377049180328,15.300546448087433,0.22197843135765952
penaforte,2,479.89,79.14,2,0,-9.614033564814815,2,4.5,0.0,0.0,0.0,0.16491279251495136
penapolis,37,4776.58,772.6800000000001,37,0,-12.744114114114115,37,4.405405405405405,3.0,0.0,8.108108108108109,0.16176427485774342
pendencias,2,326.5,83.52,2,0,-15.213234953703704,2,5.0,0.0,0.0,0.0,0.25580398162327717
penedo,9,1329.77,368.17999999999995,9,1,-13.450023148148148,9,4.222222222222222,1.0,11.11111111111111,11.11111111111111,0.2768749482993299
penha,17,2298.09,323.59,15,1,-12.313493827160494,17,3.9411764705882355,4.0,6.666666666666667,23.52941176470588,0.14080823640501458
pentecoste,2,239.8,59.41,2,0,-21.368993055555556,2,4.5,0.0,0.0,0.0,0.24774812343619682
pequi,1,169.99,27.51,1,0,-14.362824074074075,1,4.0,0.0,0.0,0.0,0.16183304900288253
pequizeiro,1,219.99,33.99,1,0,-12.068402777777777,1,3.0,0.0,0.0,0.0,0.15450702304650213
perdigao,7,393.49,114.09,6,0,-19.401957947530864,7,3.7142857142857144,2.0,0.0,28.57142857142857,0.2899438359297568
perdizes,8,1163.31,219.19,8,1,6.543423032407409,8,4.375,0.0,12.5,0.0,0.18841925196207374
perdoes,9,603.88,148.13,9,0,-12.489574331275719,9,4.444444444444445,0.0,0.0,0.0,0.24529707888984567
pereira barreto,19,4294.72,428.40999999999997,18,0,-11.085515689300411,19,4.421052631578948,1.0,0.0,5.263157894736842,0.09975271961850829
pereiras,1,54.99,14.7,1,0,-1.1967592592592593,1,5.0,0.0,0.0,0.0,0.26732133115111834
pereiro,3,285.89,93.85,3,0,-9.716080246913581,3,4.666666666666667,0.0,0.0,0.0,0.32827311203609777
peri mirim,1,34.99,24.84,1,0,-23.44087962962963,1,5.0,0.0,0.0,0.0,0.7099171191769077
periquito,2,1526.0,62.099999999999994,2,0,-13.78912037037037,2,5.0,0.0,0.0,0.0,0.04069462647444298
peritiba,2,106.9,37.81,2,0,-21.70592013888889,2,3.5,0.0,0.0,0.0,0.3536950420954163
perobal,1,80.0,15.31,1,0,-4.543668981481481,1,5.0,0.0,0.0,0.0,0.19137500000000002
perola,2,272.74,40.57,2,0,-8.235972222222221,2,5.0,0.0,0.0,0.0,0.14874972501283273
perola d'oeste,2,619.9,52.849999999999994,2,0,-6.853848379629629,2,4.5,0.0,0.0,0.0,0.08525568640103241
perola independente,1,84.9,19.56,1,0,-7.519050925925926,1,5.0,0.0,0.0,0.0,0.23038869257950528
perpetuo socorro,2,149.89000000000001,32.41,2,0,-18.865219907407408,2,4.5,0.0,0.0,0.0,0.2162252318366802
peruibe,44,6681.02,1184.6200000000001,43,2,-9.316176518087856,44,3.909090909090909,8.0,4.651162790697675,18.181818181818183,0.17731124888115887
